rainfall_24h,rainfall_7d,temperature,humidity,wind_speed,elevation,river_proximity,flood_history_freq,soil_saturation_idx,population_density,twi,scs_runoff_mm,scs_runoff_ratio,fhi,hand_m,soil_saturation_theta,cn_effective,amc_class,imd_24h_class,rational_Q_m3s,risk_level
0.326,53.807,25.33,66.04,14.709,958.05,0.468,0.0646,0.106043,19387.0,7.94905,0.0,0.0,0.277302,77.6389,0.106043,74.0,AMC-II,dry,0.0023,1
3.267,22.241,38.17,53.71,9.445,905.64,1.467,0.5278,0.045279,21299.0,7.208704,0.0,0.0,0.35465,17.6132,0.045279,55.511379832865735,AMC-I,dry,0.0115,1
28.175,100.368,30.9,96.1,6.588,943.07,3.476,0.2774,0.188686,32434.0,6.630002,17.656,0.626659,0.42424,18.2658,0.188686,95.5270847381434,AMC-III,light,0.6172,1
38.763,227.512,23.71,63.81,18.376,904.23,4.103,0.2222,0.377482,33269.0,6.46489,27.4206,0.7074,0.482649,7.4029,0.377482,95.5270847381434,AMC-III,moderate,0.828,2
7.37,73.782,35.1,97.97,9.562,905.77,4.977,0.2695,0.142482,44218.0,6.557237,0.0056,0.000758,0.340948,6.5116,0.142482,88.0,AMC-II,dry,0.0094,1
8.465,73.293,32.9,75.19,16.153,924.26,0.1,0.5259,0.141607,35856.0,10.182967,0.0653,0.007718,0.433159,54.2553,0.141607,88.0,AMC-II,light,0.098,1
3.848,34.581,31.87,99.27,15.2,870.0,7.413,0.442,0.069509,9299.0,4.553924,0.0,0.0,0.268391,0.0,0.069509,55.511379832865735,AMC-I,dry,0.0034,1
58.134,278.222,26.02,66.05,7.564,903.93,1.623,0.137,0.439894,27814.0,7.329283,45.9528,0.790468,0.572781,15.6072,0.439894,95.5270847381434,AMC-III,moderate,3.009,2
5.927,39.962,25.58,62.97,1.038,902.71,2.407,0.1269,0.079882,34201.0,7.105952,0.0,0.0,0.344993,11.121,0.079882,71.29975254791762,AMC-I,dry,0.0142,1
31.456,142.341,15.99,51.89,70.845,959.8,5.659,0.3525,0.256617,33790.0,5.71812,20.6364,0.656045,0.410123,14.546,0.256617,95.5270847381434,AMC-III,light,0.4658,1
1.654,12.668,28.32,59.78,1.936,875.37,1.584,0.1768,0.026047,36434.0,7.124434,0.0,0.0,0.358463,2.5133,0.026047,76.27500606733003,AMC-I,dry,0.0055,1
40.549,195.459,29.39,95.87,4.137,898.36,1.499,0.1367,0.334493,31021.0,7.52784,29.1023,0.717712,0.52537,13.8077,0.334493,95.5270847381434,AMC-III,moderate,2.0237,2
8.426,57.945,24.24,57.46,4.696,942.15,1.106,0.2887,0.113716,24918.0,7.633714,0.0,0.0,0.334948,42.9338,0.113716,74.0,AMC-II,light,0.0365,1
11.698,87.602,32.94,77.22,7.444,895.56,1.562,0.1754,0.166819,27305.0,7.353015,4.0945,0.35001,0.415244,12.0843,0.166819,95.5270847381434,AMC-III,light,0.276,1
2.299,13.034,19.82,64.53,2.285,902.54,0.645,0.0511,0.02679,32362.0,8.474077,0.0,0.0,0.353639,25.6452,0.02679,71.29975254791762,AMC-I,dry,0.014,1
10.686,74.392,21.32,89.91,5.943,922.81,3.959,0.3721,0.143571,25535.0,6.27371,3.4166,0.319714,0.364591,11.7865,0.143571,95.5270847381434,AMC-III,light,0.1065,1
1.243,41.37,29.11,80.19,3.9,923.79,0.657,0.1519,0.082578,45240.0,8.9588,0.0,0.0,0.347187,42.0411,0.082578,83.44822581815542,AMC-I,dry,0.0075,1
8.048,59.97,32.12,36.7,27.258,943.12,2.611,0.3998,0.117448,33946.0,7.004821,0.0,0.0,0.345112,23.2658,0.117448,85.0,AMC-II,light,0.018,1
21.005,195.918,24.23,82.74,27.177,883.74,5.656,0.2261,0.335129,49470.0,6.249985,18.0636,0.859958,0.46043,2.2268,0.335129,98.94175341994321,AMC-III,light,0.4079,2
3.335,21.04,30.3,40.42,5.877,943.32,2.438,0.4056,0.042886,5000.0,6.13936,0.0,0.0,0.28739,24.6698,0.042886,55.511379832865735,AMC-I,dry,0.0079,1
18.415,77.178,28.76,35.17,0.977,926.92,0.717,0.0649,0.148526,49314.0,9.021909,15.5133,0.842434,0.471203,42.802,0.148526,98.94175341994321,AMC-III,light,1.7715,2
26.682,137.677,21.81,56.41,1.715,919.01,3.31,0.2926,0.249359,25692.0,6.477235,16.3183,0.611576,0.434247,12.7792,0.249359,95.5270847381434,AMC-III,light,0.5954,1
8.109,73.579,22.4,96.54,0.535,911.96,2.239,0.3346,0.142119,45932.0,7.575787,0.5286,0.065188,0.387108,15.1161,0.142119,92.0,AMC-II,light,0.0268,1
18.289,114.001,32.44,80.95,3.889,924.86,6.864,0.7727,0.211406,45252.0,6.192977,15.3892,0.841467,0.453339,7.4376,0.211406,98.94175341994321,AMC-III,light,0.2905,2
1.002,62.953,23.26,55.74,38.953,902.53,4.192,0.1906,0.122916,55000.0,6.922723,0.0,0.0,0.33163,6.9036,0.122916,92.0,AMC-II,dry,0.0015,1
14.083,48.127,27.74,65.4,1.543,903.85,0.479,0.2788,0.095402,38211.0,9.008807,0.0,0.0,0.446905,29.6595,0.095402,76.27500606733003,AMC-I,light,0.1,1
3.039,144.688,30.12,79.09,11.115,943.81,6.113,0.3735,0.260243,30545.0,5.927595,0.0347,0.011416,0.307092,11.1376,0.260243,95.5270847381434,AMC-III,dry,0.0032,1
13.06,98.722,30.53,78.61,4.644,939.2,6.652,0.4721,0.185899,55000.0,6.34729,10.2844,0.787477,0.421067,9.6582,0.185899,98.94175341994321,AMC-III,light,0.1999,1
9.964,87.787,37.87,69.35,1.229,917.61,5.724,0.1654,0.167139,31861.0,6.040059,2.9539,0.296459,0.340322,7.632,0.167139,95.5270847381434,AMC-III,light,0.066,1
1.434,43.449,23.2,45.69,2.806,932.63,3.053,0.1669,0.086542,50611.0,7.314311,0.0,0.0,0.32583,17.4917,0.086542,83.44822581815542,AMC-I,dry,0.0028,1
2.401,40.895,22.69,38.18,14.588,960.0,2.412,0.1001,0.081669,27237.0,6.492499,0.0,0.0,0.278375,30.5423,0.081669,71.29975254791762,AMC-I,dry,0.0057,1
26.99,178.031,27.93,91.39,42.523,895.55,2.364,0.2048,0.309886,16317.0,6.540375,8.6945,0.322136,0.422785,8.8128,0.309886,89.49303405572755,AMC-III,light,0.4219,1
14.243,113.165,35.28,79.46,11.97,896.11,15.255,0.5736,0.21003,23227.0,4.705441,1.7989,0.126303,0.314477,1.6569,0.21003,89.49303405572755,AMC-III,light,0.0159,1
5.098,35.259,30.82,67.32,27.89,907.9,0.465,0.1439,0.070824,30469.0,8.72125,0.0,0.0,0.400104,33.48,0.070824,71.29975254791762,AMC-I,dry,0.0367,1
4.234,27.967,33.64,37.52,11.42,916.21,0.796,0.0635,0.056599,19494.0,7.763503,0.0,0.0,0.326421,33.0512,0.056599,55.511379832865735,AMC-I,dry,0.0227,1
28.92,107.424,26.9,82.18,20.393,870.0,3.0,0.2734,0.200524,45782.0,6.522586,25.8972,0.895481,0.507289,0.0,0.200524,98.94175341994321,AMC-III,light,1.0284,2
4.322,28.038,22.61,97.9,9.079,933.45,2.495,0.6381,0.056739,29876.0,6.924395,0.0,0.0,0.342607,20.9515,0.056739,71.29975254791762,AMC-I,dry,0.01,1
22.683,119.374,40.55,41.97,13.885,878.71,0.59,0.1433,0.220183,8895.0,7.248333,6.0063,0.264786,0.447624,7.1101,0.220183,89.49303405572755,AMC-III,light,0.7658,1
25.559,117.916,24.62,97.95,13.756,907.17,0.1,0.0629,0.21781,33075.0,10.053772,15.3198,0.599396,0.534889,37.1668,0.21781,95.5270847381434,AMC-III,light,3.5491,2
6.305,60.781,26.29,53.94,10.14,920.22,0.478,0.2046,0.118938,13548.0,8.006918,0.0,0.0,0.369945,44.0206,0.118938,74.0,AMC-II,dry,0.0448,1
7.066,31.29,21.93,43.96,23.369,904.85,0.162,0.1065,0.063108,22755.0,9.269846,0.0,0.0,0.407428,34.7782,0.063108,55.511379832865735,AMC-I,dry,0.0742,1
1.488,16.117,35.35,95.61,9.051,912.53,2.439,0.409,0.03302,53833.0,7.58954,0.0,0.0,0.355499,14.306,0.03302,83.44822581815542,AMC-I,dry,0.0035,1
16.148,86.229,14.8,53.34,8.216,941.76,9.111,0.5388,0.164432,52423.0,5.952998,13.291,0.823064,0.406398,7.4592,0.164432,98.94175341994321,AMC-III,light,0.1922,1
3.407,25.691,21.6,37.72,19.533,911.26,2.353,0.0444,0.052116,37701.0,7.246639,0.0,0.0,0.327149,14.288,0.052116,76.27500606733003,AMC-I,dry,0.0083,1
7.699,38.981,24.7,55.78,1.2,882.12,0.156,0.1668,0.078001,15696.0,8.673892,0.0,0.0,0.44163,12.0981,0.078001,55.511379832865735,AMC-I,light,0.0815,1
44.502,237.835,16.85,55.78,1.583,882.45,1.356,0.0476,0.390728,37564.0,7.544605,36.3582,0.816993,0.571325,6.4953,0.390728,97.02743230131428,AMC-III,moderate,2.7235,2
9.843,70.557,31.63,76.89,3.686,949.85,0.307,0.3765,0.136701,34796.0,9.239984,0.0169,0.001715,0.364813,76.7892,0.136701,85.0,AMC-II,light,0.0848,1
3.193,35.866,27.77,44.73,1.833,934.39,3.146,0.1602,0.071998,39903.0,6.977417,0.0,0.0,0.316745,17.5307,0.071998,76.27500606733003,AMC-I,dry,0.0061,1
0.095,59.791,23.43,64.11,2.851,928.95,2.639,0.2638,0.117119,26765.0,6.761661,0.0,0.0,0.307668,18.5959,0.117119,85.0,AMC-II,dry,0.0002,1
23.621,101.683,33.81,48.48,5.779,937.43,6.12,0.1349,0.190905,55000.0,6.451645,20.6468,0.874098,0.429157,10.1648,0.190905,98.94175341994321,AMC-III,light,0.4335,1
1.738,53.745,29.64,46.41,5.741,913.32,1.805,0.5264,0.105928,30449.0,7.303789,0.0,0.0,0.352985,18.429,0.105928,85.0,AMC-II,dry,0.0052,1
3.678,95.358,34.03,61.88,9.025,913.94,0.555,0.5026,0.180173,49738.0,9.310968,1.679,0.456542,0.455639,36.6977,0.180173,98.94175341994321,AMC-III,dry,0.2213,2
2.221,7.21,26.37,79.65,18.996,923.21,0.877,0.4683,0.014909,55000.0,8.801818,0.0,0.0,0.372558,36.1894,0.014909,83.44822581815542,AMC-I,dry,0.0112,1
55.144,267.919,25.57,48.86,18.783,929.62,2.458,0.4025,0.427742,16510.0,6.505925,30.6155,0.555193,0.505264,19.9259,0.427742,89.49303405572755,AMC-III,moderate,1.4386,2
12.621,105.459,30.95,50.98,6.944,900.03,5.692,0.2435,0.197245,48024.0,6.500574,9.8602,0.78123,0.421185,4.8389,0.197245,98.94175341994321,AMC-III,light,0.2213,1
1.916,16.216,35.0,38.56,15.715,885.34,2.243,0.2391,0.033218,53351.0,7.449225,0.0,0.0,0.362486,5.5161,0.033218,83.44822581815542,AMC-I,dry,0.0049,1
59.038,358.832,38.36,82.0,0.759,879.15,5.138,0.0604,0.526482,32419.0,5.763047,46.8297,0.79321,0.528003,1.6191,0.526482,95.5270847381434,AMC-III,moderate,1.1546,2
34.654,188.866,25.33,84.82,10.149,910.57,8.019,0.0921,0.325289,14922.0,5.205266,14.0678,0.405947,0.362779,4.7567,0.325289,89.49303405572755,AMC-III,light,0.2295,1
14.322,101.499,22.8,54.12,25.479,936.83,1.436,0.1178,0.190595,19623.0,7.172133,1.8296,0.127747,0.35022,33.527,0.190595,89.49303405572755,AMC-III,light,0.1314,1
54.199,331.69,33.51,58.7,21.506,884.64,3.671,0.4335,0.498936,15822.0,5.833367,29.8072,0.549954,0.517538,3.4911,0.498936,89.49303405572755,AMC-III,moderate,0.9934,2
6.589,30.87,31.76,56.15,3.85,908.09,1.457,0.4509,0.062289,55000.0,8.210825,0.0,0.0,0.400887,18.9205,0.062289,83.44822581815542,AMC-I,dry,0.0234,1
65.262,273.523,26.25,66.99,6.398,870.0,10.583,0.2027,0.434383,53536.0,5.057261,62.1115,0.951724,0.522399,0.0,0.434383,98.94175341994321,AMC-III,heavy,0.7776,2
1.764,15.852,21.98,96.69,44.192,920.83,6.398,0.2228,0.032485,41000.0,6.162487,0.0,0.0,0.285557,7.3547,0.032485,76.27500606733003,AMC-I,dry,0.0018,1
7.297,49.016,30.38,40.9,33.934,911.29,12.188,0.3045,0.097076,51989.0,5.586881,0.3321,0.045514,0.300446,3.2525,0.097076,92.0,AMC-II,dry,0.004,1
16.215,122.467,32.55,82.97,23.578,919.11,1.199,0.0953,0.225192,39204.0,8.067129,9.5758,0.590538,0.446173,27.7778,0.225192,97.02743230131428,AMC-III,light,0.7833,1
3.224,85.692,27.62,35.63,16.998,904.48,3.437,0.4618,0.163496,44324.0,7.009286,0.2943,0.091285,0.369081,8.7059,0.163496,97.02743230131428,AMC-III,dry,0.0104,1
34.66,280.261,32.34,38.55,0.253,894.85,10.412,0.2389,0.442268,36203.0,5.454799,26.8027,0.773313,0.428002,2.2757,0.442268,97.02743230131428,AMC-III,light,0.3414,1
2.979,56.07,31.52,64.54,12.197,897.45,6.109,0.2731,0.110248,14159.0,5.474135,0.0,0.0,0.279806,4.1448,0.110248,74.0,AMC-II,dry,0.0031,1
9.682,52.872,31.1,50.48,11.01,920.55,3.675,0.1296,0.104301,50721.0,7.085878,1.0134,0.104666,0.359579,12.0431,0.104301,92.0,AMC-II,light,0.0337,1
69.604,321.418,40.96,35.39,0.534,896.36,2.083,0.0475,0.488097,55000.0,7.781342,66.4469,0.95464,0.648852,10.0492,0.488097,98.94175341994321,AMC-III,heavy,3.5583,2
18.907,82.242,23.02,75.05,4.665,902.91,1.032,0.2597,0.157463,46549.0,8.505819,15.9972,0.846094,0.516474,20.4171,0.157463,98.94175341994321,AMC-III,light,1.4511,2
12.868,83.45,31.34,95.9,57.377,902.73,5.834,0.3452,0.159581,36726.0,6.154144,6.7015,0.520787,0.384753,5.1566,0.159581,97.02743230131428,AMC-III,light,0.1471,1
13.713,125.08,25.97,76.75,6.162,894.8,0.536,0.1685,0.229398,27058.0,8.447141,5.5308,0.403325,0.459292,20.9642,0.229398,95.5270847381434,AMC-III,light,0.7423,2
21.333,168.039,42.42,97.44,12.614,925.41,2.57,0.1285,0.295369,33216.0,6.999142,11.6464,0.545939,0.427473,17.8599,0.295369,95.5270847381434,AMC-III,light,0.5273,1
18.664,165.118,26.36,54.15,0.565,873.69,1.392,0.1479,0.291067,31249.0,7.054458,9.4118,0.504278,0.476016,1.8897,0.291067,95.5270847381434,AMC-III,light,0.6914,2
10.149,61.38,25.92,41.61,3.234,893.88,0.273,0.5892,0.120037,55000.0,10.026165,1.1808,0.116353,0.517939,23.268,0.120037,92.0,AMC-II,light,0.2124,2
8.936,50.88,31.5,41.58,12.391,937.77,1.195,0.4343,0.100576,37983.0,8.026407,0.1101,0.012324,0.366081,38.4106,0.100576,88.0,AMC-II,light,0.0366,1
21.92,135.945,25.56,38.42,0.662,914.35,2.031,0.111,0.246644,38881.0,7.455947,14.7331,0.672144,0.455832,17.2464,0.246644,97.02743230131428,AMC-III,light,0.8093,2
19.357,87.771,22.4,94.23,6.351,899.62,1.908,0.2826,0.167113,50829.0,7.887574,16.44,0.849295,0.504743,12.0812,0.167113,98.94175341994321,AMC-III,light,0.949,2
5.976,112.85,26.33,56.25,1.642,896.73,3.694,0.3611,0.209511,55000.0,7.079239,3.6217,0.606028,0.436269,6.3379,0.209511,98.94175341994321,AMC-III,dry,0.12,1
0.364,39.243,29.88,69.73,4.031,906.98,7.611,0.1818,0.078503,30248.0,5.667857,0.0,0.0,0.263693,4.5531,0.078503,71.29975254791762,AMC-I,dry,0.0003,1
118.658,591.335,25.81,54.42,22.88,945.96,5.195,0.3847,0.708276,18974.0,5.783354,89.1128,0.751005,0.637099,13.3002,0.708276,89.49303405572755,AMC-III,very_heavy,2.1749,2
91.434,329.07,38.51,77.91,26.583,911.44,0.928,0.4048,0.496194,27731.0,7.920716,78.563,0.859235,0.680272,27.3281,0.496194,95.5270847381434,AMC-III,heavy,7.6466,3
91.456,592.902,24.63,40.08,2.407,901.78,2.269,0.1836,0.709227,41069.0,7.39968,82.7376,0.904675,0.697291,11.3288,0.709227,97.02743230131428,AMC-III,heavy,4.1538,3
1.998,10.027,30.19,86.64,0.386,892.69,2.842,0.1442,0.020673,21724.0,6.519336,0.0,0.0,0.310326,6.7296,0.020673,55.511379832865735,AMC-I,dry,0.0042,1
100.268,434.413,24.51,90.1,31.905,917.32,3.266,0.5749,0.595469,45252.0,7.099605,97.0797,0.968205,0.718977,12.4819,0.595469,98.94175341994321,AMC-III,very_heavy,3.5161,3
6.607,73.666,32.7,52.14,0.341,960.0,0.482,0.3055,0.142274,41283.0,8.716547,0.0,0.0,0.344749,78.6776,0.142274,88.0,AMC-II,dry,0.0467,1
43.044,233.99,27.1,39.83,10.921,924.1,1.899,0.5032,0.385827,44985.0,7.740395,34.9347,0.811612,0.560046,22.1529,0.385827,97.02743230131428,AMC-III,moderate,2.0245,2
25.679,72.076,22.06,88.68,22.555,943.86,9.195,0.3252,0.139428,31698.0,5.487196,4.5397,0.176786,0.327703,7.6119,0.139428,85.0,AMC-II,light,0.0651,1
4.056,39.681,27.68,79.89,0.931,933.27,1.57,0.5383,0.079344,45362.0,7.976909,0.0,0.0,0.365318,29.8016,0.079344,83.44822581815542,AMC-I,dry,0.0136,1
2.668,73.692,25.06,94.74,4.2,921.02,4.107,0.1839,0.142321,42725.0,6.746082,0.0,0.0,0.321929,11.0259,0.142321,88.0,AMC-II,dry,0.004,1
13.466,86.56,29.86,71.01,0.761,922.83,0.1,0.1437,0.165009,34020.0,10.097664,5.3491,0.397239,0.460353,52.832,0.165009,95.5270847381434,AMC-III,light,1.2392,2
27.512,94.113,27.67,38.76,10.173,892.61,2.042,0.1103,0.178044,23546.0,6.935599,9.0389,0.328541,0.420631,8.7548,0.178044,89.49303405572755,AMC-III,light,0.4943,1
17.154,134.144,34.55,47.5,26.072,948.42,1.157,0.2247,0.243813,39987.0,8.135408,10.406,0.606627,0.42583,45.3696,0.243813,97.02743230131428,AMC-III,light,0.8727,1
8.827,34.688,31.03,71.91,4.18,924.13,2.251,0.1381,0.069717,37409.0,7.287796,0.0,0.0,0.344146,19.4131,0.069717,76.27500606733003,AMC-I,light,0.0223,1
4.189,14.596,33.7,96.77,20.74,914.46,3.349,0.377,0.029951,40538.0,6.923261,0.0,0.0,0.338018,11.4756,0.029951,76.27500606733003,AMC-I,dry,0.0076,1
6.321,26.127,24.65,79.83,17.81,943.42,5.089,0.2208,0.052977,23440.0,5.933901,0.0,0.0,0.287821,13.0992,0.052977,55.511379832865735,AMC-I,dry,0.0079,1
43.488,294.169,28.55,81.1,23.357,892.35,13.612,0.4564,0.458196,15030.0,4.641162,20.9082,0.480776,0.407475,1.583,0.458196,89.49303405572755,AMC-III,moderate,0.206,1
44.651,290.392,22.19,58.69,2.389,891.2,3.324,0.4757,0.453917,37582.0,6.834279,36.5036,0.817525,0.561715,5.5083,0.453917,97.02743230131428,AMC-III,moderate,1.3267,2
11.368,59.495,19.75,82.24,7.883,920.6,2.724,0.1124,0.116574,26092.0,6.70497,0.1223,0.01076,0.336197,15.5462,0.116574,85.0,AMC-II,light,0.0245,1
4.913,26.013,26.61,57.73,3.714,933.34,10.286,0.5114,0.052752,21171.0,5.094683,0.0,0.0,0.263667,5.8675,0.052752,55.511379832865735,AMC-I,dry,0.0032,1
28.124,143.248,27.75,41.81,7.232,927.8,0.164,0.1755,0.25802,39010.0,9.9943,20.5488,0.730653,0.52523,57.6735,0.25802,97.02743230131428,AMC-III,light,4.3038,2
67.945,261.213,33.16,58.86,16.179,870.0,0.1,0.27,0.419691,55000.0,10.109388,64.79,0.953569,0.815426,0.0,0.419691,98.94175341994321,AMC-III,heavy,14.9535,3
4.04,35.997,29.34,98.36,7.714,929.45,0.297,0.3066,0.072251,38992.0,9.496797,0.0,0.0,0.381008,57.397,0.072251,76.27500606733003,AMC-I,dry,0.0352,1
35.474,119.327,31.46,79.4,5.736,921.83,2.68,0.4587,0.220106,22906.0,6.620809,14.6776,0.413755,0.440261,16.1446,0.220106,89.49303405572755,AMC-III,light,0.6417,1
8.917,62.687,25.3,80.35,16.17,932.66,2.77,0.1794,0.122429,32643.0,6.895564,0.0,0.0,0.336823,18.9858,0.122429,85.0,AMC-II,light,0.0189,1
0.71,4.24,29.25,40.89,7.691,915.51,2.762,0.2618,0.008794,55000.0,7.437395,0.0,0.0,0.336336,13.8232,0.008794,83.44822581815542,AMC-I,dry,0.0015,1
41.604,237.398,22.4,56.97,10.88,948.6,2.547,0.5889,0.390172,43212.0,7.332982,33.532,0.805982,0.53479,25.5208,0.390172,97.02743230131428,AMC-III,moderate,1.5296,2
31.418,169.565,32.38,41.3,21.457,896.07,0.1,0.4644,0.297606,42545.0,10.493705,23.6887,0.753984,0.643072,26.0712,0.297606,97.02743230131428,AMC-III,light,5.4879,2
36.478,219.951,16.43,79.19,25.202,928.92,0.75,0.4589,0.367598,42940.0,8.726503,28.5584,0.782886,0.539859,43.3923,0.367598,97.02743230131428,AMC-III,moderate,3.1762,2
14.456,106.428,29.55,42.64,32.712,925.55,0.498,0.151,0.198864,5000.0,7.624736,1.8823,0.130207,0.381712,48.098,0.198864,89.49303405572755,AMC-III,light,0.2622,1
1.934,23.169,26.3,87.13,38.131,907.6,0.1,0.2763,0.047122,34328.0,10.112003,0.0,0.0,0.41426,37.5937,0.047122,71.29975254791762,AMC-I,dry,0.0224,1
16.472,173.558,20.84,57.08,13.791,927.91,2.761,0.163,0.303424,13787.0,6.296923,2.7379,0.166215,0.359625,17.5954,0.303424,89.49303405572755,AMC-III,light,0.1167,1
8.6,65.394,32.94,73.24,8.118,948.21,1.891,0.2749,0.127365,55000.0,7.898392,0.666,0.077442,0.368377,32.1237,0.127365,92.0,AMC-II,light,0.0387,1
9.316,41.026,30.64,40.0,15.0,931.55,0.107,0.467,0.081919,40036.0,10.335671,0.0,0.0,0.41585,61.5443,0.081919,76.27500606733003,AMC-I,light,0.1067,1
34.781,227.906,29.04,91.55,41.969,916.26,1.607,0.0858,0.377994,15702.0,6.919044,14.1618,0.407168,0.439061,21.4326,0.377994,89.49303405572755,AMC-III,light,0.9344,1
0.346,24.018,24.48,38.61,2.346,919.05,6.109,0.3219,0.048805,32716.0,5.988575,0.0,0.0,0.281519,7.4065,0.048805,71.29975254791762,AMC-I,dry,0.0004,1
8.552,89.124,27.92,38.3,19.96,910.15,0.1,0.2708,0.169456,52142.0,10.816835,5.9798,0.699255,0.549279,40.1513,0.169456,98.94175341994321,AMC-III,light,1.3853,2
18.382,60.301,26.36,82.23,3.071,926.33,0.277,0.0651,0.118056,44601.0,9.801656,2.8467,0.154865,0.430065,54.8122,0.118056,88.0,AMC-II,light,0.5094,1
30.765,206.352,32.95,45.12,0.367,895.64,2.4,0.3636,0.349426,33719.0,7.093428,20.0045,0.650243,0.501205,8.7368,0.349426,95.5270847381434,AMC-III,light,0.9588,2
0.796,60.96,30.15,93.95,26.862,919.14,6.439,0.6005,0.119266,40461.0,6.140103,0.0,0.0,0.313119,7.0689,0.119266,88.0,AMC-II,dry,0.0008,1
20.271,158.907,31.49,47.52,2.569,915.94,1.981,0.3466,0.281836,38877.0,7.484171,13.2183,0.652083,0.471194,18.2083,0.281836,97.02743230131428,AMC-III,light,0.7405,2
28.549,138.803,28.1,65.55,50.965,945.75,2.197,0.2622,0.251117,29282.0,7.046636,17.993,0.630257,0.434269,27.6987,0.251117,95.5270847381434,AMC-III,light,0.9273,1
24.927,149.031,19.61,48.49,3.333,933.42,1.278,0.2882,0.266905,51320.0,8.365778,21.9394,0.880142,0.508196,34.4205,0.266905,98.94175341994321,AMC-III,light,1.7153,2
24.922,138.488,31.78,91.1,3.015,921.26,6.386,0.28,0.250626,38008.0,6.082616,17.5282,0.703321,0.41753,7.43,0.250626,97.02743230131428,AMC-III,light,0.3538,1
2.339,46.719,30.06,47.07,2.886,899.32,1.531,0.5122,0.092745,44045.0,7.960597,0.0,0.0,0.387789,14.0638,0.092745,76.27500606733003,AMC-I,dry,0.008,1
8.391,34.663,30.45,82.65,12.079,925.16,9.678,0.2662,0.069669,27510.0,5.321966,0.0,0.0,0.272475,5.4148,0.069669,71.29975254791762,AMC-I,light,0.0057,1
34.549,235.672,29.7,90.72,4.909,902.58,1.078,0.1991,0.387975,42206.0,8.296569,26.6964,0.772705,0.552165,19.6982,0.387975,97.02743230131428,AMC-III,light,2.3517,2
4.51,25.749,27.5,90.64,1.269,877.45,5.942,0.5755,0.052231,14958.0,5.097874,0.0,0.0,0.298626,1.1539,0.052231,55.511379832865735,AMC-I,dry,0.0049,1
9.435,77.309,29.54,63.7,14.366,914.81,1.574,0.2254,0.148759,24959.0,7.262607,0.3618,0.038349,0.36298,21.067,0.148759,89.49303405572755,AMC-III,light,0.0316,1
36.155,201.573,27.88,76.13,3.812,911.26,3.053,0.3894,0.342917,27911.0,6.636073,24.98,0.690922,0.487769,11.5234,0.342917,95.5270847381434,AMC-III,moderate,0.9771,2
12.249,120.374,27.34,39.98,19.158,934.36,1.256,0.1335,0.221806,37933.0,7.969728,6.1888,0.505247,0.413159,35.3348,0.221806,97.02743230131428,AMC-III,light,0.49,1
0.397,56.058,27.44,93.35,0.806,938.29,6.483,0.2017,0.110226,53528.0,6.379458,0.0,0.0,0.293359,9.7611,0.110226,92.0,AMC-II,dry,0.0004,1
22.704,92.333,32.17,94.73,31.178,928.97,0.68,0.1144,0.174991,35780.0,8.552518,15.4588,0.680897,0.44516,45.4167,0.174991,97.02743230131428,AMC-III,light,1.8207,1
20.762,107.479,31.98,76.27,0.205,908.77,1.19,0.1048,0.200617,17510.0,7.288684,4.9079,0.236384,0.399476,22.0398,0.200617,89.49303405572755,AMC-III,light,0.4037,1
8.422,50.573,34.33,84.84,21.224,944.97,2.583,0.2708,0.100001,21193.0,6.605357,0.0,0.0,0.319759,24.0669,0.100001,74.0,AMC-II,light,0.019,1
5.328,52.492,26.91,93.07,0.496,905.34,2.529,0.2439,0.10359,30601.0,6.932659,0.0,0.0,0.344686,11.5401,0.10359,85.0,AMC-II,dry,0.0122,1
21.999,135.213,41.27,97.19,21.672,935.25,3.861,0.4814,0.245495,20143.0,6.138868,5.6071,0.25488,0.383981,14.8871,0.245495,89.49303405572755,AMC-III,light,0.1787,1
10.132,109.901,27.69,60.59,3.061,911.41,1.67,0.32,0.20464,31975.0,7.441852,3.0601,0.302008,0.410634,18.653,0.20464,95.5270847381434,AMC-III,light,0.196,1
102.039,267.382,23.94,56.69,36.221,880.1,0.166,0.1953,0.427101,55000.0,10.034275,98.8496,0.968745,0.854109,10.0788,0.427101,98.94175341994321,AMC-III,very_heavy,20.2338,3
2.543,30.555,29.9,81.04,56.316,877.66,2.722,0.2722,0.061672,26778.0,6.27981,0.0,0.0,0.332454,2.3542,0.061672,71.29975254791762,AMC-I,dry,0.0055,1
27.642,118.756,23.15,77.68,28.442,943.95,2.613,0.1239,0.219179,25906.0,6.744666,17.1768,0.621407,0.413238,23.5135,0.219179,95.5270847381434,AMC-III,light,0.7669,1
38.59,197.353,35.69,72.45,11.056,933.09,4.24,0.1169,0.337114,39291.0,6.605672,30.6033,0.793035,0.471077,13.2555,0.337114,97.02743230131428,AMC-III,moderate,0.8974,2
32.862,182.575,27.37,41.83,1.272,870.0,0.918,0.2085,0.316387,55000.0,8.043212,29.813,0.907208,0.610083,0.0,0.316387,98.94175341994321,AMC-III,light,2.9232,2
2.682,77.925,25.91,75.96,42.459,894.87,0.953,0.1076,0.149852,34903.0,8.161787,0.0076,0.002817,0.377505,16.1634,0.149852,95.5270847381434,AMC-III,dry,0.0128,1
25.509,143.839,26.88,70.98,11.587,887.84,2.186,0.5262,0.258933,26581.0,6.830521,15.2755,0.598837,0.484628,6.5518,0.258933,95.5270847381434,AMC-III,light,0.7906,2
